error_multiplier,error_rmse,error_mae,error_nse,error_val_loss,clean_rmse,clean_mae,clean_nse,clean_val_loss,rmse_pct_increase,mae_pct_increase,nse_pct_decrease
0.001,198.17015102154264,151.406019487989,0.3111229169417705,0.462008535861969,136.78256875873726,100.1027340644739,0.6718089241914439,0.4129846394062042,44.879682272295476,51.25063356458557,53.68877879730122
0.01,167.57690855639558,125.22786971538665,0.5074009099592094,0.4943740665912628,136.78256875873726,100.1027340644739,0.6718089241914439,0.4129846394062042,22.513350989901827,25.099350068430905,24.4724367765891
0.05,263.83565122722945,210.35065430309388,-0.22104653752875736,0.5887080430984497,136.78256875873726,100.1027340644739,0.6718089241914439,0.4129846394062042,92.88689605807423,110.13477430857361,132.9031856483297
0.1,155.2515132711284,113.21907241053485,0.5771980899091536,0.3643155097961426,136.78256875873726,100.1027340644739,0.6718089241914439,0.4129846394062042,13.50241092852075,13.102877227721876,14.082997542219205
0.5,251.24974674570564,202.79392280144333,-0.10732861258282078,0.6329758763313293,136.78256875873726,100.1027340644739,0.6718089241914439,0.4129846394062042,83.68550102964531,102.58579817692926,115.97606234719137
1.0,266.71152012693994,210.10373450128105,-0.24781098882604002,0.654668927192688,136.78256875873726,100.1027340644739,0.6718089241914439,0.4129846394062042,94.98940731064698,109.88810791717036,136.8871236898636
1.5,272.87505301041193,219.35865233833022,-0.30614960299428096,0.6576724648475647,136.78256875873726,100.1027340644739,0.6718089241914439,0.4129846394062042,99.49548797531375,119.13352755884397,145.57093422995945
2.0,289.4970001294155,233.10340748524624,-0.4701220520903897,0.6536791920661926,136.78256875873726,100.1027340644739,0.6718089241914439,0.4129846394062042,111.64758255128417,132.86417665186806,169.97853633102676
3.0,287.3307197059204,231.70697516408342,-0.4482027837129585,0.6822537779808044,136.78256875873726,100.1027340644739,0.6718089241914439,0.4129846394062042,110.0638424277045,131.4691774700641,166.71581272195712
